Date Time,Doc No,Item Code,Item Brand,Item Description,Qty,Unit Price,Gross Total,Discount Amt,Sub Total,Sub Total (ex)
28/01/2026 11:09:17,T01-105223,25MM BUTE-PE ELBOW,,25MM BUTE-PE ELBOW,2,4.9,9.8,0,9.8,9.8
28/01/2026 11:09:17,T01-105223,20MM BUTE-PE SOCKET,,20MM BUTE-PE SOCKET,1,4.5,4.5,0,4.5,4.5
28/01/2026 11:09:17,T01-105223,25MMX20MM BUTE-PE RED.SOCKET,,25x20 B-PE R.SOCKET,1,4.8,4.8,0,4.8,4.8
28/01/2026 11:09:17,T01-105223,"25MMX3/4"" BUTE-PE FEMALE E.",,"25 X 3/4"" B-PE F.ELBOW",2,11.5,23,0,23,23
28/01/2026 11:09:17,T01-105223,"25MMX1/2"" BUTE-PE FEMALE S.",,"25 X 1/2"" B-PE F.SOCKET",1,9.8,9.8,0,9.8,9.8
28/01/2026 11:09:17,T01-105223,"KIZ 106 3/4"" BRASS BALL VALVE",,"3/4"" B.VALVE CHROME PLATED BALL & HDL",1,26.9,26.9,0,26.9,26.9
28/01/2026 11:09:17,T01-105223,STAINLESS STEEL 304 NIPPLE 3/4,,"3/4"" S/S NIPPLE",2,6.8,13.6,0,13.6,13.6
28/01/2026 11:09:17,T01-105223,"25MMX3/4"" BUTE-PE MALE SOCKET",,"25 X 3/4"" B-PE M.SOCKET",2,4,8,0,8,8
28/01/2026 11:09:17,T01-105223,"1/2"" FLEXIBLE HOSE WASHER",,"1/2"" FLEX/HOSE WASHER",1,1.5,1.5,0,1.5,1.5
28/01/2026 11:09:17,T01-105223,FMW3/4,,"3/4"" METER WASHER",1,3.5,3.5,0,3.5,3.5
28/01/2026 11:09:17,T01-105223,"STAINLESS STEEL 304 ELBOW 1/2""",,"S/S ELBOW 1/2""",1,5.5,5.5,0,5.5,5.5
28/01/2026 11:09:59,T01-105224,SYW33,CHINA STOCK,"SYW 3/8""X3"" M12 ANCHOR",6,1,6,0,6,6
28/01/2026 11:09:59,T01-105224,14MM DOCKER COMBINATION WRENCH,,14MM C.WRENCH,1,14,14,0,14,14
28/01/2026 11:09:59,T01-105224,FASTER NAME PEN 700 BLUE,,FASTER NAME PEN 700 BLUE,1,3.5,3.5,0,3.5,3.5
28/01/2026 11:11:14,T01-105225,"PRESTIGE PT2006LPS 6""18W 4000K",PRESTIGE,"2006LPS 18W 4000K 6"" LED SQ",4,14.5,58,0,58,58
28/01/2026 11:11:14,T01-105225,LSE 3 WAY ADAPTOR W/NEON,,LSE 3 WAY ADAP W/NEON,1,15.5,15.5,0,15.5,15.5
28/01/2026 11:11:14,T01-105225,STMT87431-8,,"STANLEY ADJ WRENCH 6""",1,38.9,38.9,0,38.9,38.9
28/01/2026 11:11:14,T01-105225,PT30/DOE-PT30(RP),,"PT30 1/2"" DOE BASIN TAP",1,85.9,85.9,0,85.9,85.9
28/01/2026 11:11:14,T01-105225,12MM X 15M VOLLA SEAL TAPE,,12MMx15M SEALING TAPE,1,1.8,1.8,0,1.8,1.8
28/01/2026 11:12:22,T01-105226,CAR PAINT REPAIR PEN,CHINA STOCK,CAR PAINT REPAIR PEN,1,4.5,4.5,0,4.5,4.5
28/01/2026 11:12:22,T01-105226,JIUHE ALUM FOIL TAPE 50 X 10M,CHINA STOCK,50 X 10M ALUM FOIL TAPE,1,4.5,4.5,0,4.5,4.5
28/01/2026 11:12:22,T01-105226,ABCY B24138,CHINA STOCK,ABCY 20W HOT GLUE GUN,1,17.5,17.5,0,17.5,17.5
28/01/2026 11:12:22,T01-105226,GSS,,MINI GLUE STICK (6 X 1/2),2,4.5,9,0,9,9
28/01/2026 11:26:13,T01-105227,PRFPH,,PLASTIC ROLLER  PAPER HOLDER,1,4.5,4.5,0,4.5,4.5
28/01/2026 11:26:29,T01-105228,PRESTIGE T8 10W 2FT 6500K / T8.ES010 ,PRESTIGE,T8 LED 10W 6500K 2FT,1,8.9,8.9,0,8.9,8.9
28/01/2026 11:26:53,T01-105229,"2"" X 680 BOSSKU P/BRUSH",,"2""x680 BOSSKU P/BRUSH",1,3,3,0,3,3
28/01/2026 11:31:33,T01-105230,"BRICKLAYING TROWEL 5""",CHINA STOCK,"BRICKLAYING TROWEL 5""",1,6.5,6.5,0,6.5,6.5
28/01/2026 11:53:13,T01-105231,"6"" (160MM) UPVC STRAIGHT SOCKE",,"6"" UPVC SOCKET",1,15.5,15.5,0,15.5,15.5
28/01/2026 11:56:43,T01-105232,8CM D SHAPE KEY CHAIN  WITH LOCK,CHINA STOCK,8CM D KEY CHAIN W/LOCK,1,4.5,4.5,0,4.5,4.5
28/01/2026 11:56:43,T01-105232,4.8X350MM BLK CABLE TIE,,4.8x350MM BLK CABLE TIE,1,11.9,11.9,0,11.9,11.9
28/01/2026 11:56:43,T01-105232,ARTRIINK EK-71 TWIN MARKER PEN,CHINA STOCK,ARTRIINK EK-71 TWIN MARKER PEN,1,2.5,2.5,0,2.5,2.5
28/01/2026 11:58:11,T01-105233,1-1/2 X 1M FLEXI TRAP,CHINA STOCK,"1-1/2"" X 1M FLEX TRAP GRY",1,8.5,8.5,0,8.5,8.5
28/01/2026 11:58:11,T01-105233,QS-8607 QIAN SHUN MOUSE & RAT GLUE PASTES,CHINA STOCK,QS-8607 MOUSE & RAT GLUE PASTES,1,4.5,4.5,0,4.5,4.5
28/01/2026 11:58:11,T01-105233,PASTORAL 7.5MM HSS TWIST DRILL BIT,,7.5MM HSS DRILL BIT,1,8,8,0,8,8
28/01/2026 11:59:45,T01-105234,"1/2"" POLY NIPPLE (100/2500)",,"1/2"" POLY NIPPLE",1,1,1,0,1,1
28/01/2026 12:02:43,T01-105235,7.5M DOMINO MEASURING TAPE DM675,,DM675 MEASURE TAPE 7.5M,1,11.8,11.8,0,11.8,11.8
28/01/2026 12:02:43,T01-105235,PVC WALL PLUG 6MM,,PVC WALL PLUG,1,1.2,1.2,0,1.2,1.2
28/01/2026 12:05:39,T01-105236,"1"" X 680 BOSSKU P/BRUSH",CHINA STOCK,"1""x680 BOSSKU P/BRUSH",1,2,2,0,2,2
28/01/2026 12:05:39,T01-105236,"2"" PVC CLASS 7 PIPE - 111",,"2"" PVC CLASS 7 PIPE",2,8,16,0,16,16
28/01/2026 12:08:32,T01-105237,TPD3M-1207/3MSC710-M12,3M,12MMX7M 3M SCOTCH D/SIDE TAPE,1,28,28,0,28,28
28/01/2026 12:20:59,T01-105238,25MMX5M BUTE-PE PIPE - FEET,,25MMX1M BUTE-PE PIPE,4,2.5,10,0,10,10
28/01/2026 12:20:59,T01-105238,ER(E3)25MM,,25MM POLY SOCKET,3,3.7,11.1,0,11.1,11.1
28/01/2026 12:30:24,T01-105239,"1/2""  (15MM ) PVC PLUG",,"1/2"" PVC PLUG",1,0.4,0.4,0,0.4,0.4
28/01/2026 12:33:00,T01-105240,"24"" DOCKER ALUM SPIRIT LEVEL",,"24"" ALUM SPIRIT LEVEL DL6200",1,29.9,29.9,0,29.9,29.9
28/01/2026 12:33:00,T01-105240,LETO LT1102 PAINT MARKER,CHINA STOCK,LETO LT1102 PAINT MARKER,1,3.5,3.5,0,3.5,3.5
28/01/2026 12:33:00,T01-105240,7MM JH JOBBER DRILL,,7MM JH JOBBER DRILL,1,8.5,8.5,0,8.5,8.5
28/01/2026 12:39:21,T01-105241,4.8MMX200MM WHT CABLE TIE,CHINA STOCK,4.8X200MM WHT CABLE TIE,1,5.9,5.9,0,5.9,5.9
28/01/2026 12:39:21,T01-105241,"UPVC BEND 2"" (50 MM )",,"2"" UPVC BEND",1,2.8,2.8,0,2.8,2.8
28/01/2026 12:42:18,T01-105242,"2"" H/D S/S TOWER BOLT",CHINA STOCK,"2"" H/D S/S TOWER BOLT ",1,9.5,9.5,0,9.5,9.5
28/01/2026 12:50:08,T01-105243,YTL CEMENT ,,YTL CEMENT ,1,5.5,5.5,0,5.5,5.5
28/01/2026 12:52:25,T01-105244,VT-230-BROWN,,300ML VITAL NAIL-MAX BRN,1,10.9,10.9,0,10.9,10.9
28/01/2026 12:54:19,T01-105245,BUFFALO SAFETY BOOT 45/11#,CHINA STOCK,BUFFALO SAFETY BOOT 45/11#,1,29.9,29.9,0,29.9,29.9
28/01/2026 13:01:45,T01-105246,PB222,,BEKAS AIS PUTIH (M),1,19.5,19.5,0,19.5,19.5
28/01/2026 13:04:18,T01-105247,"STAINLESS S 304 STREET EL 1/2""",,"S/S STREET ELBOW 1/2""",2,6,12,0,12,12
28/01/2026 13:04:18,T01-105247,JOI4,,4'  R.O JOINT,1,11,11,0,11,11
28/01/2026 13:04:18,T01-105247,EP600,,EP600 PILLAR SINK TAP,1,32,32,0,32,32
28/01/2026 13:13:07,T01-105248,WH-C500N/BSB,,C500N/BSB WATER HEATER,1,285,285,0,285,285
28/01/2026 13:23:17,T01-105249,17MM DEEP LONG SOCKET 6POINT,CHINA STOCK,"1/2"" L/SOCKET 6PT M17",2,19,38,0,38,38
28/01/2026 13:27:17,T01-105250,"3/4"" PVC CLASS 7 PIPE - FT",,"3/4"" PVC CLASS 7 PIPE",1,3.3,3.3,0,3.3,3.3
28/01/2026 13:27:17,T01-105250,"1"" X 3/4"" PVC REDUCING TEE",,"1"" X 3/4"" PVC R/TEE",1,2.6,2.6,0,2.6,2.6
28/01/2026 13:27:17,T01-105250,2503002004,,"3/4"" PVC ELBOW",1,0.7,0.7,0,0.7,0.7
28/01/2026 13:27:17,T01-105250,JPN70/100G,,100G PVC GLUE NO.70 ORG,1,5.8,5.8,0,5.8,5.8
28/01/2026 13:27:17,T01-105250,"3/4"" ( 20MM ) PVC END CAP",,"3/4"" PVC END CAP ",1,0.6,0.6,0,0.6,0.6
28/01/2026 13:32:57,T01-105251,8CM KEY CHAIN / NECKLACE WITH LOCK,CHINA STOCK,8CM KEY CHAIN W/LOCK,1,3.5,3.5,0,3.5,3.5
28/01/2026 13:32:57,T01-105251,8CM D SHAPE KEY CHAIN  WITH LOCK,CHINA STOCK,8CM D KEY CHAIN W/LOCK,1,4.5,4.5,0,4.5,4.5
28/01/2026 13:36:26,T01-105252,"3/4"" ( 20MM ) PVC END CAP",,"3/4"" PVC END CAP ",12,0.6,7.2,0,7.2,7.2
28/01/2026 13:47:19,T01-105253,CX030-5 S/STEEL 304 J HOOK BAR MATT,,CX030-5 S/S MATT HOOK BAR,1,38.9,38.9,0,38.9,38.9
28/01/2026 13:47:19,T01-105253,W19-4 TWIN HOOK BAR BLACK,,W19-4 TWIN HOOK BAR BLK,1,28.9,28.9,0,28.9,28.9
28/01/2026 13:47:19,T01-105253,3169,,4006 DOME D.STOPPER,1,9.9,9.9,0,9.9,9.9
28/01/2026 14:00:14,T01-105254,"S/S V/SOC 1/2""/ITNSSFMFS1/2",,"S/S V.SOCKET 1/2""",1,6.5,6.5,0,6.5,6.5
28/01/2026 14:08:10,T01-105255,MC-064-P,,MYCHEM SILICONE ALL PURPOSE 75G,1,9.5,9.5,0,9.5,9.5
28/01/2026 14:08:10,T01-105255,SSIPHON,,SQUARE SIPHON,1,12.5,12.5,0,12.5,12.5
28/01/2026 14:11:10,T01-105256,"1/4"" DIA",,"DROP IN ANCHOR 1/4""",26,0.4,10.4,0,10.4,10.4
28/01/2026 14:11:10,T01-105256,"1/4""X6'",CHINA STOCK,"1/4"" X 6' S.FULL THREAD BAR",26,4.5,117,0,117,117
28/01/2026 14:11:10,T01-105256,GP/EZF 17MM STEEL BEND,,17MM STEEL BEND,1,17.6,17.6,0,17.6,17.6
28/01/2026 14:11:10,T01-105256,DS-HO516 - PACK,,"DSHO516 10x5/8"" SD.SCREW",2,2.5,5,0,5,5
28/01/2026 14:13:24,T01-105257,"SLS-CYBER 1"" PVC F/TUBING-B-M",,"1"" FLEX/TUBING-BLK",3.5,2.5,8.75,0.05,8.7,8.7
28/01/2026 14:16:00,T01-105258,2502003029/CEE-16A-3IN1-3PPL,,16A 3P/3W MULTIPLE SOC,1,48.9,48.9,0,48.9,48.9
28/01/2026 14:16:00,T01-105258,TILE SPACERS 3.0MMx100pcs,CHINA STOCK,TILE SPACERS 3.0MMx100pcs,3,2.2,6.6,0,6.6,6.6
28/01/2026 14:16:00,T01-105258,2502003001/2502004026,,16A 3PIN PLUG 013,3,9.5,28.5,0,28.5,28.5
28/01/2026 14:16:00,T01-105258,TILE LEVELING SYSTEM 2.0MM WHITE FLAT CLIP 100PCS,CHINA STOCK,TILE LEVELING 2MM WHT CLIP,1,9.9,9.9,0,9.9,9.9
28/01/2026 14:16:00,T01-105258,22x85x16.5 TILE LEVELING WEDGE 100PCS,CHINA STOCK,TILE LEVELING WEDGE RED,1,19.9,19.9,0,19.9,19.9
28/01/2026 14:16:00,T01-105258,PRESTIGE T8 10W 2FT 6500K / T8.ES010 ,PRESTIGE,T8 LED 10W 6500K 2FT,2,8.9,17.8,0,17.8,17.8
28/01/2026 14:18:36,T01-105259,"S/S V/SOC 1/2""/ITNSSFMFS1/2",,"S/S V.SOCKET 1/2""",-1,6.5,-6.5,0,-6.5,-6.5
28/01/2026 14:18:36,T01-105259,STAINLESS STEEL 304 SOCKET 1/2,,"S/S SOCKET 1/2""",1,5.1,5.1,0,5.1,5.1
28/01/2026 14:18:36,T01-105259,12MM DOMINO SEALING TAPE,,12MM SEALING TAPE,2,0.7,1.4,0,1.4,1.4
28/01/2026 14:19:20,T01-105260,TPE-2001/TPE-2011/GDSC2008L-T,,L/D SEAT COVER WHT,1,14.5,14.5,0,14.5,14.5
28/01/2026 14:19:50,T01-105261,6.0508E+12,,TVA3-1A JET FLAME LIGHTER,1,6.9,6.9,0,6.9,6.9
28/01/2026 14:24:52,T01-105262,"1/2""X6"" KNIGHT TCT TILE CHISEL",,"1/2"" X 6"" TCT TILE CHISEL",1,9,9,0,9,9
28/01/2026 14:24:52,T01-105262,DH-3988,CHINA STOCK,DH-3988 DUHENG MAX UTILITY KNIFE,1,8.5,8.5,0,8.5,8.5
28/01/2026 14:32:20,T01-105263,"1-1/4"" ( 32MM ) PVC EQUAL SOCK",,"1-1/4"" PVC SOCKET",1,1.3,1.3,0,1.3,1.3
28/01/2026 14:32:20,T01-105263,"1"" (25MM)  PVC EQUAL SOCKET",,"1"" PVC SOCKET",1,1.2,1.2,0,1.2,1.2
28/01/2026 14:38:00,T01-105264,BOLT & NUT  HEXAGON,,BOLT & NUT & CHAIN & WASHER,0.18,17.5,3.15,0.05,3.1,3.1
28/01/2026 14:40:28,T01-105265,GC700D-M26D,,70MM CYLINDER DOU KEY,1,45,45,0,45,45
28/01/2026 14:40:28,T01-105265,8 IN 1 MULTIFUNCTIONAL WATER TANK WRENCH,CHINA STOCK,8in1 FAUCET INSTALLER,1,14.9,14.9,0,14.9,14.9
28/01/2026 14:43:20,T01-105266,KB31 1G2W SWITCH,,KB31 1G2W SWITCH,1,15.9,15.9,0,15.9,15.9
28/01/2026 14:43:20,T01-105266,2808006036,,1G/1W SWITCH KB31/1,1,9.5,9.5,0,9.5,9.5
28/01/2026 14:43:20,T01-105266,"8# X 1-1/2"" TAPPING SCREW",CHINA STOCK,"8# X 1-1/2"" TAPPING SCREW",1,3,3,0,3,3
28/01/2026 14:43:20,T01-105266,"8# X 1"" TAPPING SCREW",CHINA STOCK,"8# X 1"" TAPPING SCREW",1,2.5,2.5,0,2.5,2.5
28/01/2026 14:49:52,T01-105267,TR841N,NIPPON PAINT ,"4"" ROLLER REFILL POLYSTER",2,2.3,4.6,0.1,4.5,4.5
28/01/2026 14:49:52,T01-105267,"EMOL PAINT ROLLER REFILL 7"" 18MM",CHINA STOCK,"7"" P.ROLLER REFILL PREMIUM",2,6,12,0,12,12
28/01/2026 14:49:52,T01-105267,"7"" ZI TONG PAINT ROLLER REFILL",CHINA STOCK,"ZI TONG 7"" P.ROLLER REFILL",2,6,12,0,12,12
28/01/2026 14:49:52,T01-105267,A919-18L-15245,,MAXILITE 15245-18L,1,88.5,88.5,0,88.5,88.5
28/01/2026 14:49:52,T01-105267,BWC,,6'x37' BL/WHT CANVAS,1,25,25,0,25,25
28/01/2026 14:49:52,T01-105267,CCP4154D,NIPPON PAINT ,PLATONE HIGH GLOSS P BASE 5L,1,114.6,114.6,0,114.6,114.6
28/01/2026 14:50:46,T01-105268,EPS 32A 1 POLE 6KA MCB/2201001005,,32A/1P 6KA MCB (EPS),2,7.9,15.8,0,15.8,15.8
28/01/2026 14:51:10,T01-105269,HUA XING 50MM BULLDOG CLIPS 3PCS NO.20003,,50MM BULLDOG CLIPS 3PCS,1,2.9,2.9,0,2.9,2.9
28/01/2026 14:51:10,T01-105269,5.0604E+12,,3PCS 50MM PAPER CLIP,1,2.8,2.8,0,2.8,2.8
28/01/2026 14:57:16,T01-105270,G9501-M11,,G9501 H/D CYL/LOCK AC M11,-1,58,-58,0,-58,-58
28/01/2026 14:57:16,T01-105270,P-5791-M26D,,PROPILOT CYLINDRICAL LOCK SS,1,43.9,43.9,0,43.9,43.9
28/01/2026 14:57:16,T01-105270,2# SAMURAI STANDARD,,SAMURAI SPRAY 2#,1,11.1,11.1,0,11.1,11.1
28/01/2026 14:57:16,T01-105270,6.0508E+14,,KT708 LIGHTER ,2,1.5,3,0,3,3
28/01/2026 14:58:43,T01-105271,T2-T-2/S-TUP-04,,TURPINTINE 2KG,1,21.5,21.5,0,21.5,21.5
28/01/2026 14:58:43,T01-105271,FENG DE LI CK-75 CLEANING SCRAPER,CHINA STOCK,CK75 PORTABLE SCRAPER/CUTTER,3,7.9,23.7,0,23.7,23.7
28/01/2026 14:58:43,T01-105271,"PVC PLASTIC SCRAPER 5"" 20G",,"PLASTIC SCRAPER 5""",1,3,3,0,3,3
28/01/2026 15:01:02,T01-105272,"1/2"" X 90 (15MM) PVC EQUAL ELB",,"1/2"" PVC EQUAL ELBOW",3,0.8,2.4,0,2.4,2.4
28/01/2026 15:01:02,T01-105272,"1/2"" (15MM) PVC P/T  ELBOW",,"1/2"" PVC P/T ELBOW",2,1.2,2.4,0,2.4,2.4
28/01/2026 15:01:02,T01-105272,"1/2"" (15MM) PVC VALVE SOCKET",,"1/2"" PVC V/SOCKET",3,0.6,1.8,0,1.8,1.8
28/01/2026 15:01:02,T01-105272,"1/2"" (15MM) PVC P/T SOCKET",,"1/2"" PVC P/T SOCKET",2,0.8,1.6,0,1.6,1.6
28/01/2026 15:01:02,T01-105272,"1/2"" (15MM) PVC EQUAL TEE",,"1/2"" PVC EQUAL TEE",1,1,1,0,1,1
28/01/2026 15:01:02,T01-105272,"1/2"" ACETAL NIPPLE",,"1/2"" ACETAL NIPPLE",1,1.8,1.8,0,1.8,1.8
28/01/2026 15:01:40,T01-105273,6000370,,370 DUSTPAN W/HDL,1,6.2,6.2,0,6.2,6.2
28/01/2026 15:04:01,T01-105274,PK,,PVC PLUG KEY - MIX COLOUR,1,1.5,1.5,0,1.5,1.5
28/01/2026 15:04:01,T01-105274,SMCS2G5M,,2G M/C S/SKT 7076X5M,1,50,50,0,50,50
28/01/2026 15:04:30,T01-105275,70MM CYLINDRICAL LOCK BACKSET,CHINA STOCK,70MM LOCK BACKSET,3,4.5,13.5,0,13.5,13.5
28/01/2026 15:05:40,T01-105276,LETO LT1102 PAINT MARKER,CHINA STOCK,LETO LT1102 PAINT MARKER,1,3.5,3.5,0,3.5,3.5
28/01/2026 15:08:09,T01-105277,9.6E+12,,H/D GARBAGE BAG BLK (XL),4,7,28,0,28,28
28/01/2026 15:13:11,T01-105278,"1/2""(15MM) ABS ELBOW",,"1/2"" ABS ELBOW",3,3,9,0,9,9
28/01/2026 15:24:42,T01-105279,1-1/2 X 1M FLEXI TRAP,CHINA STOCK,"1-1/2"" X 1M FLEX TRAP GRY",-1,8.5,-8.5,0,-8.5,-8.5
28/01/2026 15:24:42,T01-105279,T-THT291408,TOTAL,THT291408 3x140MM TEST PEN,1,6.5,6.5,0,6.5,6.5
28/01/2026 15:24:42,T01-105279,2503008014/2503008104,,PVC WIRE TAPE (BLACK),2,1,2,0,2,2
28/01/2026 15:31:29,T01-105280,PBDD01BG3/BF-DHT4,,"1/2"" 3 WAY BARB",1,10.9,10.9,0,10.9,10.9
28/01/2026 15:34:34,T01-105281,3.1 PIERCING CONN/2502003130,,IPC-3.1 PIERCING CONNECTOR,2,9.5,19,0,19,19
28/01/2026 15:34:58,T01-105282,1-1/2 X 1M FLEXI TRAP,CHINA STOCK,"1-1/2"" X 1M FLEX TRAP GRY",1,8.5,8.5,0,8.5,8.5
28/01/2026 15:42:09,T01-105283,25X25X15X1.5MM L BRACKET,,25X25X15X1.5MM L BRACKET,1,3.5,3.5,0,3.5,3.5
28/01/2026 15:43:54,T01-105284,STOCK-002,,KEY 2,2,5,10,0,10,10
28/01/2026 15:44:22,T01-105285,DOVE U STAPLE NAIL - 8MM,CHINA STOCK,DOVE U STAPLE-8MM,1,7,7,0,7,7
28/01/2026 15:45:54,T01-105286,"28"" RUBBER SAFETY CONE RED",CHINA STOCK,"28""SAFETY CONE RED RUBBER",1,30,30,0,30,30
28/01/2026 15:48:30,T01-105287,2003001001,,POWER CORD W/PLUG KP-C15,1,13,13,0,13,13
28/01/2026 15:55:06,T01-105288,FBT1-1/4/ FMS-WT3091,,"1-1/4"" FLEXI BOTTLE TRAP",1,6.5,6.5,0,6.5,6.5
28/01/2026 15:55:06,T01-105288,V-TECH 502/MC-009,,502 SUPER GLUE,1,3,3,0,3,3
28/01/2026 16:05:07,T01-105290,NO.602 MEASURE TAPE 7.5M/25FT,CHINA STOCK,7.5M MEASURE TAPE YLW/BLK,1,15,15,0,15,15
28/01/2026 16:07:26,T01-105291,250ML SUNLUX GP RED,,250ML GLOSS PAINT RED,1,11.9,11.9,0,11.87,11.87
28/01/2026 16:07:26,T01-105291,3# SAMURAI STANDARD,,SAMURAI SPRAY PAINT 3#,1,10.9,10.9,0,10.87,10.87
28/01/2026 16:07:26,T01-105291,191ML WD-40 WS,,WD-40 191ML,1,16.3,16.3,0,16.26,16.26
28/01/2026 16:08:27,T01-105292,GP-640 ACE BRAND,CHINA STOCK,"640 BLK DRYWALL/S #6x1-1/2""",1,2.5,2.5,0,2.5,2.5
28/01/2026 16:08:27,T01-105292,DBC-14 - BOX,,DLX NYLON BUTTERFLY CLIP,1,3.3,3.3,0,3.3,3.3
28/01/2026 16:08:27,T01-105292,25X25X15X1.5MM L BRACKET,,25X25X15X1.5MM L BRACKET,1,3.5,3.5,0,3.5,3.5
28/01/2026 16:13:03,T01-105293,1 X 2 X 10'  KAYU,,1 X 2 X 10'  KAYU - BG,6,11,66,0,66,66
28/01/2026 16:13:03,T01-105293,SYW12,CHINA STOCK,"SYW 1/4""x2"" M8 ANCHOR",8,0.6,4.8,0,4.8,4.8
28/01/2026 16:13:03,T01-105293,SYW5234,CHINA STOCK,"SYW 5/16""x2-3/4"" M10 ANCHOR",6,0.7,4.2,0,4.2,4.2
28/01/2026 16:14:38,T01-105294,H2# SAMURAI,,SAMURAI SPRAY PAINT H2#,1,30.5,30.5,0,30.5,30.5
28/01/2026 16:16:37,T01-105295,16MM DEEP LONG SOCKET 6POINT,CHINA STOCK,"1/2"" L/SOCKET 6PT M16",1,18.5,18.5,0,18.5,18.5
28/01/2026 16:17:24,T01-105296,PCCH2,,CH2 WIRE CONNECTOR,1,2.5,2.5,0,2.5,2.5
28/01/2026 16:17:24,T01-105296,2808003001,,1G/1W SWITCH V301,1,4.6,4.6,0,4.6,4.6
28/01/2026 16:17:24,T01-105296,2503003004,,3 X 3 PVC BASE,1,0.9,0.9,0,0.9,0.9
28/01/2026 16:22:45,T01-105297,1# SAMURAI STANDARD,,SAMURAI SPRAY 1#,1,10.9,10.9,0,10.9,10.9
28/01/2026 16:27:40,T01-105298,4.8MMX250MM BLK CABLE TIE,CHINA STOCK,4.8x250MM BLK CABLE TIE,1,7.9,7.9,0,7.9,7.9
28/01/2026 16:30:02,T01-105299,"2"" (50MM) PVC CLASS O PIPE",,"2"" PVC CLASS O PIPE",2,3.6,7.2,0,7.2,7.2
28/01/2026 16:30:02,T01-105299,"2""X90 50M PVC EQUAL ELBOW SWV",,"2"" PVC EQUAL ELBOW SWV",2,3.2,6.4,0,6.4,6.4
28/01/2026 16:33:37,T01-105300,"9""X60T KCSB",,"9""X60T C.SAW BLADE",1,40,40,0,40,40
28/01/2026 16:33:37,T01-105300,"9""X40T KNIGHT CSBW",,"9""X40T C.SAW BLADE",1,32,32,0,32,32
28/01/2026 16:36:36,T01-105301,"1""(25MM) PVC CLASS 7 PIPE - FT",,"1"" PVC CLASS 7 PIPE ",1,4,4,0,4,4
28/01/2026 16:36:36,T01-105301,25MM PVC VALVE SOCKET,,"1"" PVC V/SOCKET",2,1.5,3,0,3,3
28/01/2026 16:36:36,T01-105301,"1"" (25MM) PVC P/T ELBOW",,"1"" PVC P/T ELBOW",1,2.7,2.7,0,2.7,2.7
28/01/2026 16:36:36,T01-105301,"BS1010 CITY 1"" H/D BRASS STOPC",CITY,"1"" H/D CITY B.STOPCOCK",1,39.9,39.9,0,39.9,39.9
28/01/2026 16:37:05,T01-105302,S-CAP-SHOE,,PPE SHOES COVER - CAP BLUE,5,3,15,0,15,15
28/01/2026 16:40:13,T01-105303,STOCK-002,,KEY 2,1,5,5,0,5,5
28/01/2026 16:47:03,T01-105304,SYW12,CHINA STOCK,"SYW 1/4""x2"" M8 ANCHOR",9,0.6,5.4,0,5.4,5.4
28/01/2026 16:56:44,T01-105306,"SELF LOCKING HASP LOCK 4""",CHINA STOCK,"SELF LOCKING HASP LOCK 4""",-3,12.9,-38.7,0,-38.7,-38.7
28/01/2026 16:56:44,T01-105306,SGCD-4300-SS,ST GUCHI,4300SS CYLINDRICAL LOCK,3,48,144,0,144,144
28/01/2026 16:58:37,T01-105307,LUXURY 587SS CYLINDRICAL LOCK,CHINA STOCK,LUXURY 587SS CYLINDRICAL LOCK,1,17.5,17.5,0,17.5,17.5
28/01/2026 16:58:37,T01-105307,LLLFP40,,L FLUSH PIPE 40MM,1,11.5,11.5,0,11.5,11.5
28/01/2026 16:58:37,T01-105307,WCRS314,,WC RUBBER SPUD 50MM,1,5.5,5.5,0,5.5,5.5
28/01/2026 16:58:37,T01-105307,"1/2"" KIZ L/D BRASS STOPCOCK",,"KIZ 1/2"" L/D FORGING B.STOPCOCK",1,17.9,17.9,0,17.9,17.9
28/01/2026 16:59:08,T01-105308,6.0508E+14,,KT708 LIGHTER ,2,1.5,3,0,3,3
28/01/2026 16:59:41,T01-105309,RATCHET TIE DOWN 50MM X 10M X 3TON W/RUBBER HANDLE,CHINA STOCK,"RATCHET T.DOWN 2""x10Mx3Ton YLW/BLK",1,46.9,46.9,0,46.9,46.9
28/01/2026 17:05:53,T01-105310,9PC DOWN LIGHT INSTALLATION KIT,CHINA STOCK,9PCS HOLE SAW SET ,1,19.9,19.9,0,19.9,19.9
28/01/2026 17:05:53,T01-105310,PRESTIGE 4G T/SKT NEON 2M GR+B,PRESTIGE,PRESTIGE 4G/2M T/SKT NEON,1,28.9,28.9,0,28.9,28.9
28/01/2026 17:05:53,T01-105310,54MM X 2PC FIESTO HOLE SAW,,54MM X 2PC HOLE SAW,1,19.8,19.8,0,19.8,19.8
28/01/2026 17:05:53,T01-105310,1608408160 12.0MM X 160MM,BOSCH,BOSCH S4 SDS+ DRILL BIT 12.0x160MM ,1,12.5,12.5,0,12.5,12.5
28/01/2026 17:05:53,T01-105310,10.0X160MM KNIGHT SDS DRIL BIT,,10 X 160MM SDS D/BIT,1,9.9,9.9,0,9.9,9.9
28/01/2026 17:05:53,T01-105310,PASTORAL SDS DRILL BIT 8.0MMx160MM,,PAS 8.0x160MM SDS D/BIT,1,7.5,7.5,0,7.5,7.5
28/01/2026 17:05:53,T01-105310,SYW33,CHINA STOCK,"SYW 3/8""X3"" M12 ANCHOR",8,1,8,0,8,8
